student_id,age,attendance_rate,previous_scores,final_grade,study_hours_week_log,sleep_hours_sqrt,gender_Female,gender_M,gender_Male,parental_education_Doctorate,parental_education_High_School,parental_education_Master,extracurricular_Yes,tutoring_Yes,internet_quality_Good,internet_quality_Poor,family_income_Low,family_income_Medium,health_status_Good,health_status_Poor,study_sleep_ratio,engagement
STD00063,1.051200817112964,0.478242504380429,-0.38048413331737285,92.65,0.28045431873521215,0.7080446964498178,0,0,0,0,1,0,0,1,0,0,1,0,1,0,-0.031019847344635077,0.5163285047633975
STD00503,-1.5629352119046414,-0.7513177837160697,0.26781981416841105,94.96,0.8071345412624016,0.047294569107206565,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.6797158715940936,0.14880196464147427
STD00935,0.17982214077376235,-0.5638279672497963,0.02213534659032622,83.46,-0.02235959071491327,1.366222290954442,0,1,0,0,1,0,1,0,0,0,1,0,0,1,-0.4841444487007014,-0.3366645859651214
STD01679,0.6155114789433632,1.4726636303893907,-0.5049498327512044,92.17,0.46435026245521804,0.047294569107206565,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0.36917979550874064,1.3021763734121714
STD00861,-1.5629352119046414,0.6087602771691043,0.40527323876055604,94.3,4.466209777709975,1.9575024696051393,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2.8268928867320557,4.329053075199986
STD01330,-0.2558671973958386,0.021408472993063952,0.35656926941688244,100.0,0.9485680686774025,0.41433805677829766,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6553582492382701,0.7845629827770589
STD01178,0.17982214077376235,0.8946563508966816,-0.21164370625930598,84.17,-0.2906246757482631,-1.355475197716208,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.21190201187974164,0.23700259127056356
STD02343,1.051200817112964,-2.0606389329612034,-0.38806030632638877,72.41,-0.841832486188482,-1.4370947189767214,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-0.32924617770631814,-1.624111058226529
STD01441,1.486890155282565,-1.8627905630990034,-0.06228486693870761,86.02,-0.42088550590006246,-1.0269564400796831,0,1,0,0,0,1,1,0,1,0,0,1,0,0,-0.05533634666233269,-1.2954212685277047
STD00600,-0.6915565355654395,0.6149754092066606,-0.7809389923653536,86.16,-2.8086913731062197,-0.6414632076571508,0,0,0,1,0,0,0,1,1,0,0,1,1,0,-2.506177231736837,-2.159222718169883
STD01243,-1.5629352119046414,-0.11944602656454142,1.5557692257011047,88.81,-0.88309469823841,-0.8195401197750374,0,1,0,0,0,0,1,0,1,0,0,1,1,0,-0.5886267680223183,-0.7710963985031567
STD01464,1.486890155282565,-0.7274931109054379,-0.8155729261208546,97.55,-0.21204058263927453,-0.47467168272322063,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.06042423207540941,-0.5648294789562244
STD02368,1.486890155282565,1.6031814031780676,0.0006004120406911931,84.03,-1.425754231138381,-1.5839461813106153,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.893232061565464,-0.5495276334407655
STD02084,-1.5629352119046414,-1.3490063146610394,-1.7950638651436173,96.19,0.3215268500035442,-0.47467168272322063,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0.4468237025364561,-0.5617283735141031
STD02246,0.6155114789433632,-0.2592864974095519,-1.8416032136275717,84.01,0.40554112519614394,0.4295838276104699,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.17368979391549774,0.16795702198929835
STD02151,-1.5629352119046414,1.1846958459826287,1.3858464882131785,100.0,0.16175642239651747,0.06574736246906791,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.08833066954166675,0.8283048726328054
STD01434,1.486890155282565,-2.415937314441489,-0.621839359176021,95.03,0.24660727951147063,1.7064920978706288,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.36474286558156643,-1.249156066218972
STD01067,1.486890155282565,0.021408472993063952,-1.1467599176578331,95.84,0.781669814883669,-0.7428421982954546,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0101868117146013,0.6486009335829156
STD01028,-0.6915565355654395,-0.24996379935321753,1.5460284318323712,100.0,0.4115061675059516,1.1029368275337752,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-0.050092920753739764,0.17838990171285984
STD01170,0.17982214077376235,0.6066885664899194,-2.4249685353217916,84.84,0.16175642239651747,0.41433805677829766,0,1,0,0,1,0,1,0,1,0,0,1,1,0,-0.034594482045999096,0.4880900640167844
STD01842,0.6155114789433632,0.161270770465072,-0.4205296192221714,81.06,-1.645486186339619,-0.005299148782158505,0,1,0,1,0,0,0,0,0,1,1,0,1,0,-1.5306877621793369,-1.2796439796714427
STD00393,0.6155114789433632,0.6688398868654805,0.2515851577205201,100.0,0.5861978295498175,0.047294569107206565,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.4795642784196024,0.906651267770091
STD01895,0.6155114789433632,0.9329829984616108,-0.5655592168233314,83.1,-2.8855447506552805,0.22977187081693018,0,1,0,0,0,0,0,0,1,0,0,1,1,0,-2.6863830958346897,-2.1683632530116044
STD00428,-0.6915565355654395,0.07840234329765802,0.2905483331954587,79.25,-3.087922484033751,-0.5493978698253776,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-2.7862065007600307,-2.4945851109349872
STD00545,0.17982214077376235,0.28246584519741447,0.2515851577205201,100.0,1.1842340390875075,-0.408691763614871,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1.234594099545567,1.165378842123717
STD01040,1.486890155282565,0.5611109315478422,-3.19449125095183,84.52,0.03863014786057519,0.6782614245118012,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.22833653301646142,0.35220267612371786
STD02164,1.486890155282565,0.021408472993063952,-0.20298522282043013,99.52,0.6980205528527388,-0.9313592618644757,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1.0195870405934415,0.58045687083341
STD00332,-1.1272458737350404,-1.0682895176314267,-1.690079753447255,88.11,4.9872649601256534e-05,0.6484018826167119,0,1,0,0,1,0,0,0,1,0,0,1,1,0,-0.25198025743839414,-0.6063133223335885
STD00115,0.6155114789433632,0.28246584519741447,0.12603714785682935,89.63,-0.9967527539380701,-0.3594757701900685,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-0.8403441438906827,-0.6863698562619436
STD00604,-1.5629352119046414,0.021408472993063952,-2.023431365843952,96.28,0.9193125232973264,-0.8795966296276643,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1.2130250437441645,0.7607302355208571
STD00047,1.486890155282565,0.25864117238678264,0.39877937618139936,86.98,0.38602195308034304,0.047294569107206565,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0.29822039817489915,0.4729362264920869
STD01631,-1.1272458737350404,2.2060492108210004,-1.6489519571125972,86.04,-0.5434586670214578,-1.141132147027932,0,1,0,0,0,1,0,0,0,0,0,1,1,0,-0.1347763462080263,0.6519552352217898
STD00147,0.17982214077376235,0.7599951567496349,0.7537771971752848,85.92,-0.980982876493316,0.558359709333422,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-1.072847808077667,-0.46381662231037885
STD00626,-0.2558671973958386,-0.037613454736720654,1.4291389054075538,100.0,0.5602583392250213,-0.4498807740298989,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0.6629534203318779,0.43039049601838036
STD01246,-0.2558671973958386,-0.6415171177192466,0.46480031240282305,88.54,0.022193342035142866,0.5055091785398864,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-0.18693629612966625,-0.34810492280875355
STD01155,-0.2558671973958386,0.8542579926525674,1.0773880157032467,93.55,-0.9222443998368832,2.131013929786784,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1.3717188721031093,-0.36823099090774725
STD00526,-1.1272458737350404,0.6843777169593696,0.22344508654417577,83.88,-1.457919948535137,-1.7237347000430403,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.8820306852633456,-0.9271373721765576
STD00268,0.6155114789433632,-0.49235394881790245,-0.681366432818288,84.28,-1.4865272073371674,0.7969426706779399,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-1.5598426445485447,-1.3899719723140105
STD00994,1.051200817112964,0.07943819863725123,-0.33935633698271594,93.33,-0.321244255841161,2.0712132835803625,0,1,0,0,0,1,1,1,0,1,0,1,0,0,-0.8995311521291303,-0.2194145816552701
STD02063,0.6155114789433632,0.4399158568154998,0.8836544487584139,100.0,0.565749337723355,-0.6246631846591074,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0.7456722171329326,0.7413167120568157
STD02377,-0.2558671973958386,0.3083622286872312,-0.5168552474796586,72.05,0.16175642239651747,0.047294569107206565,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.09505315216788872,0.31249532408593517
STD01935,-1.1272458737350404,0.021408472993063952,0.056769280345827254,100.0,0.16175642239651747,-1.5562372532780924,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.7791264717859665,0.14359448055188578
STD00244,-0.2558671973958386,-0.024147335322015687,0.7840818892113482,93.68,0.6010522108331264,-0.14076837818122956,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.5696977585685714,0.47201123801176753
STD02285,1.486890155282565,0.08047405397684369,-0.36424947686948195,91.28,0.29160156295661477,0.3301190359339466,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.10911768813744854,0.2851481894486595
STD01355,-0.2558671973958386,-0.22821083722177138,0.21911584482473823,86.83,-0.7647438363603598,0.3070411684810924,0,1,0,0,0,1,1,0,1,0,0,1,1,0,-0.817689079400409,-0.7276194360038389
STD00348,-0.6915565355654395,0.5051747432098375,0.0006004120406911931,79.58,-3.1271989956375736,-0.2131772919521421,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-2.858822627855754,-2.4606451162513396
STD00890,-0.2558671973958386,1.4612692216538714,-2.9563829563827606,73.44,-2.5367146735935315,0.7895601483510382,0,1,0,0,0,1,1,0,1,0,0,1,1,0,-2.4500498214944124,-1.7191967855581225
STD00895,1.051200817112964,0.14366122969199643,0.47237648541183896,84.27,-1.6099505330034654,0.39907186291687236,0,0,0,0,0,1,1,1,0,1,0,1,0,0,-1.585045489707014,-1.256293923423671
STD00942,-0.2558671973958386,2.23712487100878,-0.10341266327336533,80.05,-1.2256131188082755,-2.7263754674257252,0,1,0,0,0,0,0,0,1,0,0,1,1,0,-0.2312726276256155,-0.08752779758539637
STD01717,1.051200817112964,1.013779714949839,0.6758508462254077,100.0,0.2384571337704022,-0.4416300953099818,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3543877683344023,0.8002174932255404
STD01666,0.6155114789433632,-1.5302809990897566,1.2094298881460959,92.43,-1.3980570993886487,0.8924977914143548,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.5045208589306087,-1.7214703176127926
STD02101,-0.2558671973958386,-1.9332287261913048,0.5632905615200294,96.74,-0.40467316581717205,1.1960911830666487,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.7497749512835,-1.32244166717786
STD02260,-1.1272458737350404,0.6657323208467023,-0.028733243613065763,92.81,0.3965576468755143,-0.6582905700471197,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.5971939503839859,0.7340580155701896
STD00318,0.17982214077376235,-2.0223122853962745,-0.5222667996289554,97.43,0.7246447718052949,0.9217450483686458,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.27193881816382115,-0.7523814901766487
STD00703,-1.1272458737350404,1.471627775049799,2.109912165789121,94.2,-0.19753861316609506,-0.9054447075900192,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0.11931105910146432,0.635833381730411
STD02370,0.17982214077376235,0.021408472993063952,-0.5017029014616269,100.0,0.6645219316622198,0.8558371039296756,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.24456983562281953,0.5531675428823212
STD01444,1.486890155282565,-2.124861964015949,1.3328132771500667,80.13,-2.0163657782919606,-0.013221612027213414,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-1.8667807476282396,-2.278049312087974
STD02496,-1.5629352119046414,0.9050149042926077,-0.07960183381645775,100.0,1.0219086253797036,-2.3556218685155765,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2.209294642192309,1.4645547256398532
STD00233,-1.5629352119046414,0.3798362471191251,-0.5471599395157214,85.13,0.003758751392035551,0.0578758845140685,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.05180166006859593,0.2183909926058733
STD00044,-1.1272458737350404,0.021408472993063952,-1.2041223704403812,93.17,0.07820968316245476,1.1316760057462247,0,1,0,0,1,0,1,0,0,0,0,1,1,0,-0.33434730919965766,0.07553393700785019
STD01492,1.486890155282565,-0.9636681283325667,0.8717490340299605,92.0,0.4787673774290516,-1.3104286468380304,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.9868898386317048,-0.21912254827616784
STD00062,1.486890155282565,-0.586616784720835,-1.9617396713419657,88.32,4.370269106251929,0.6708037122239068,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.489260606102815,2.8769335635443167
STD00139,-0.6915565355654395,1.196090254718148,-1.4909346343531245,92.53,0.16175642239651747,1.4224141299438533,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-0.35138341249021726,0.8350116161718307
STD00177,1.486890155282565,0.021408472993063952,1.63802481837042,93.49,-0.6351010392985025,1.4853272199432717,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-1.0084840937615138,-0.5055577480963322
STD02420,0.6155114789433632,-0.2768960381826275,-0.08826031725533358,82.19,0.16175642239651747,0.6334433266806393,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.108101588860006,-0.03198741223673856
STD01557,0.17982214077376235,-0.18263320227969418,1.4973244624886974,93.47,0.6409731077114418,-0.6330597870608681,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.8220628159883718,0.4009997132144695
STD00747,1.051200817112964,-1.6628704825576182,-0.6986833996960389,91.2,0.2628015252374346,-0.5827818679853747,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.43588181139802296,-0.7878827693655142
STD00702,0.17982214077376235,0.021408472993063952,-0.8307252721388864,100.0,0.21875027383341178,1.2174873255865835,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.24450063220980123,0.1900239707154173
STD02329,-0.2558671973958386,0.8697958227464581,0.628229187311594,83.55,-0.6324936798342669,-2.0681669336500277,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0.1598445655832973,-0.09286880421812096
STD01327,0.6155114789433632,0.142625374352404,-0.5893700462802383,78.82,-0.4608550393894729,-1.6024642768666075,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.13967258052900458,-0.3022070622801376
STD01653,1.051200817112964,-1.7322727903103272,0.5373151112034035,100.0,1.0186856495254182,0.6708037122239068,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.6146231207343719,-0.3885642533054918
STD01008,-0.2558671973958386,-1.3572931573777813,-0.25710074431340046,63.24,-3.6117016639069597,0.010528648042115132,0,1,0,0,0,0,0,0,1,0,1,0,0,1,-3.3213193589150656,-3.0563536898454156
STD02336,1.051200817112964,0.4450951335134635,0.043781555187513886,89.56,0.16175642239651747,0.047294569107206565,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.09505315216788872,0.39297624655424085
STD01286,-1.5629352119046414,-0.005501939209347674,0.0006004120406911931,100.0,0.193820298488461,0.09717734889781535,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.1058490920043904,0.15376184747008823
STD01678,1.486890155282565,-0.5244654643452754,0.5827721492574988,99.82,0.4944985701619616,-0.31048675653630264,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.5414542625619961,0.06942317102562919
STD01704,-0.2558671973958386,0.2627845937451532,0.0006004120406911931,95.06,0.7158121832731035,-0.683583168214505,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.9179290632382701,0.7546478224935578
STD00679,1.051200817112964,-0.7937878526393688,1.2516399949106112,100.0,0.6462319283691449,0.9071304135231548,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0.21118034198409175,0.006399254430249576
STD01074,1.486890155282565,0.021408472993063952,-0.41295344621315555,82.94,0.16175642239651747,1.1101280256544364,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-0.25886639730623207,0.14359448055188578
STD00828,0.6155114789433632,0.08979675203317806,-0.029815554042925723,85.98,0.16175642239651747,-0.7343556420548897,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.4019188155297889,0.18384778892826353
STD01610,-1.5629352119046414,-1.9943441912272726,-0.6662140868002563,100.0,1.4022159328161432,1.5756452415405264,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.5925311854387106,-0.3618512107174098
STD02157,0.17982214077376235,-2.2678100008797375,1.8144414184375028,91.78,-0.8594046606247324,1.7133414169349797,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.237752679064874,-1.7276675652627815
STD01466,0.17982214077376235,-1.8389658902883723,0.0006004120406911931,100.0,-0.44665015812346404,0.9217450483686458,0,1,0,0,0,1,1,1,0,0,0,0,0,0,-0.7116024514412915,-1.2978999115224046
STD02237,1.486890155282565,0.5880431703772522,0.6487930854789224,99.92,0.4873644681870401,-0.4333858699983618,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.5867499099821611,0.7666817985315931
STD02297,0.6155114789433632,0.3995174985713856,-0.766868956777181,93.09,0.16175642239651747,1.6446810326808927,0,0,0,1,0,0,1,1,0,0,1,0,1,0,-0.414456954198141,0.3661492723981393
STD01140,-0.2558671973958386,1.6238985099699212,3.1045554508299156,100.0,1.4360494806013293,-1.0182278859217198,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1.802341858239501,2.394003972115849
STD00254,1.051200817112964,-0.8652618710712635,0.06542776378470233,94.23,0.17870082038072538,0.11285895319898984,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.08652855608655334,-0.36647550014894503
STD01258,1.051200817112964,0.021408472993063952,-0.6088516340177076,100.0,0.5575067673501217,0.03422770363507622,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.45876926527685696,0.4659886736971304
STD00238,-0.6915565355654395,0.46477638496572404,-0.2051498436801493,78.95,-1.519767559206603,0.047294569107206565,0,1,0,0,1,0,1,0,0,0,0,1,1,0,-1.428277675335364,-1.0635208184196232
STD01073,-0.6915565355654395,-0.408449666310896,-1.0893974648752847,87.41,0.5058566898308616,-0.4498807740298989,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.6113563162934116,0.15140644341880302
STD01213,-0.2558671973958386,-2.0844636057718344,-0.11640038843167794,89.93,0.151515415564991,0.7451674168892977,0,0,0,0,1,0,0,0,1,0,0,1,1,0,-0.15325982920948755,-1.1014216212016399
STD00362,1.051200817112964,0.021408472993063952,-0.12830580316013135,100.0,0.5171460761309102,2.406552353553319,0,0,0,0,0,1,1,1,0,0,0,1,1,0,-0.349361386669325,0.43310922672677393
STD00718,-1.1272458737350404,-0.603190470154318,0.08815628281174995,78.08,0.16175642239651747,0.9509206205462416,0,0,0,0,1,0,1,0,0,0,1,0,1,0,-0.2098456532410105,-0.2240441590361059
STD01493,0.6155114789433632,0.19027471997366685,0.0006004120406911931,100.0,0.5861978295498175,0.026333687394953106,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.48795588151908253,0.5982011223381052
STD00437,-1.5629352119046414,0.7392780499577812,0.6293114977414532,88.86,0.1702478589638112,-1.1588154288767218,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.5975246117311633,0.5738529160462353
STD02426,0.17982214077376235,0.021408472993063952,0.5795252179679204,100.0,0.49022138358914363,0.047294569107206565,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.3926170326796355,0.4111752862049935
STD00595,-0.6915565355654395,-0.403270389612933,0.3489930964078665,80.12,-1.0579243126387434,0.047294569107206565,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1.0098833719128997,-1.0317155527882143
STD01540,1.486890155282565,0.4616688189469459,-0.9465324881338429,100.0,1.2423560419101274,0.20648702238930983,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1.002868673635479,1.3457238008621553
STD01778,0.6155114789433632,0.021408472993063952,-0.08501338596575524,96.51,0.7558526824381268,-1.364509826968058,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1.3021280226661123,0.6275692561877131
STD00695,-1.5629352119046414,-1.7260576582727711,-1.27988410053054,87.95,-1.6320808683505252,0.7377522799090976,0,0,0,0,0,1,1,1,1,0,0,0,1,0,-1.6719563619805644,-1.9332181552028613
STD01162,-0.6915565355654395,-1.7467747650646246,0.46912955412226137,84.37,-0.21204058263927453,-0.9920879826919736,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.13991113112252376,-1.1145705642957957
STD02083,-1.1272458737350404,1.010672148931061,0.808975029098115,99.24,1.0737773305272944,-2.2454737794765065,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.191384512012539,1.5877366495296052
STD00342,1.486890155282565,0.6750550189030352,0.08166242023259326,98.83,0.16175642239651747,0.3147390293914752,0,0,0,0,0,1,1,1,1,0,0,1,0,0,-0.00024249009069113602,0.5283305252509373
STD00143,0.6155114789433632,-0.09044207705594658,-0.8729353789034033,87.28,-1.8640973452362024,-0.47467168272322063,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-1.6309893179880506,-1.5427231690715608
STD02146,-1.1272458737350404,0.021408472993063952,-0.12938811358999053,99.99,0.9905174603715894,0.8924977914143548,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.5060907134323606,0.8187366492327802
STD00126,1.051200817112964,0.09808359474991923,0.7429540928766913,86.94,-1.2875009629441199,-0.7174035793457223,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-1.015391771299209,-1.0065414183930135
STD00027,-0.6915565355654395,2.07760314871151,-0.02548631232348742,100.0,1.368648983249119,-0.4498807740298989,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1.4296694414073667,2.6640715711336425
STD02503,-0.2558671973958386,0.2762507131598582,0.05893390120554564,93.69,0.1446567115418096,-0.1728902329838897,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0.1612244340223312,0.2790901389499477
STD02255,1.051200817112964,-1.063110240933463,0.16391801290190872,98.79,0.4944985701619616,-0.5161203605117219,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.6292308266666627,-0.2712412498382909
STD01933,2.358268831621767,-0.8124332487520368,0.09140321410132829,100.0,0.16175642239651747,0.39143108165433704,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.026746798255207222,-0.34720435857093757
STD01641,-1.1272458737350404,-0.07283253628287102,-1.7366191019312094,88.14,-0.4116040668900259,0.047294569107206565,0,0,0,1,0,0,1,1,1,0,0,1,1,0,-0.424367158311327,-0.37183786672009345
STD01191,1.051200817112964,-0.5690072439477601,0.551385146791576,88.5,-2.2615736486862743,1.0596994532383106,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-2.255161320713316,-1.989523525944798
STD01689,-1.1272458737350404,0.021408472993063952,0.900971415636164,93.97,0.8059297847510555,0.8778471154637246,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.35599973973915094,0.6683640835355475
STD01853,1.486890155282565,-0.4509197352341958,1.2808623765168163,100.0,0.16175642239651747,-0.25361563700471595,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0.20792216389582524,-0.13441767719640166
STD01260,-0.6915565355654395,-0.20645787509032598,-1.4184198355525441,97.11,1.182265104453044,-0.15681739092831795,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1.1127716476430498,0.8101766281850349
